CustomerID,Tenure_Months,Internet_Type,Contract,Monthly_Bill,Total_Charges,Tech_Support_Calls,Speed_Drops,Churn
CUST-1614,52,Fiber Optic,Month-to-month,84.69,4403.88,3,1,0
CUST-1615,36,DSL,Two year,39.05,1405.8,0,3,1
CUST-1616,41,DSL,Two year,58.62,2403.42,4,3,0
CUST-1617,9,Fiber Optic,One year,76.3,686.7,3,0,0
CUST-1618,71,Fiber Optic,Two year,103.04,7315.84,4,2,1
CUST-1619,8,Fiber Optic,Two year,77.36,618.88,7,3,0
CUST-1620,64,DSL,One year,68.26,4368.64,3,2,0
CUST-1621,70,Fiber Optic,Month-to-month,99.54,6967.8,3,1,1
CUST-1622,7,DSL,Month-to-month,54.97,384.79,0,0,0
CUST-1623,34,DSL,One year,40.36,1372.24,4,3,1
CUST-1624,34,DSL,Month-to-month,49.02,1666.68,1,0,0
CUST-1625,19,Fiber Optic,Month-to-month,86.76,1648.44,1,3,0
CUST-1626,70,Fiber Optic,One year,100.41,7028.7,1,2,0
CUST-1627,68,DSL,Month-to-month,40.89,2780.52,4,1,0
CUST-1628,35,Fiber Optic,Month-to-month,103.57,3624.95,2,3,1
CUST-1629,45,Fiber Optic,Month-to-month,106.43,4789.35,4,3,1
CUST-1630,40,Fiber Optic,Two year,91.41,3656.4,0,2,1
CUST-1631,67,DSL,Month-to-month,60.01,4020.67,1,1,0
CUST-1632,69,Fiber Optic,One year,78.19,5395.11,2,2,0
CUST-1633,26,Fiber Optic,Two year,102.73,2670.98,4,0,0
CUST-1634,21,DSL,Two year,61.97,1301.37,4,0,1
CUST-1635,20,Fiber Optic,Two year,98.36,1967.2,5,0,0
CUST-1636,2,Fiber Optic,One year,94.94,189.88,1,2,0
CUST-1637,45,DSL,Two year,59.81,2691.45,0,3,0
CUST-1638,4,Fiber Optic,Month-to-month,78.8,315.2,4,0,1
CUST-1639,39,DSL,Two year,55.93,2181.27,1,1,0
CUST-1640,19,DSL,One year,47.0,893.0,0,2,0
CUST-1641,67,Fiber Optic,Two year,106.18,7114.06,2,2,0
CUST-1642,3,Fiber Optic,Month-to-month,105.33,315.99,6,1,1
CUST-1643,50,DSL,One year,68.76,3438.0,2,2,0
CUST-1644,21,Fiber Optic,One year,76.88,1614.48,5,3,0
CUST-1645,58,Fiber Optic,Month-to-month,100.11,5806.38,1,1,0
CUST-1646,15,Fiber Optic,Month-to-month,103.76,1556.4,3,2,0
CUST-1647,43,DSL,One year,46.48,1998.64,0,0,0
CUST-1648,13,Fiber Optic,Month-to-month,82.4,1071.2,5,0,1
CUST-1649,9,DSL,Month-to-month,53.25,479.25,1,3,0
CUST-1650,52,DSL,Two year,37.17,1932.84,2,0,0
CUST-1651,23,Fiber Optic,One year,85.06,1956.38,3,1,0
CUST-1652,68,Fiber Optic,Two year,108.01,7344.68,0,3,0
CUST-1653,10,DSL,One year,46.5,465.0,1,2,0
CUST-1654,39,Fiber Optic,One year,91.27,3559.53,1,0,0
CUST-1655,23,Fiber Optic,Two year,92.53,2128.19,2,0,0
CUST-1656,19,Fiber Optic,One year,100.42,1907.98,5,3,0
CUST-1657,26,Fiber Optic,Month-to-month,90.76,2359.76,4,3,1
CUST-1658,10,DSL,Month-to-month,48.4,484.0,2,0,0
CUST-1659,58,DSL,Two year,62.56,3628.48,5,3,0
CUST-1660,44,DSL,Two year,36.64,1612.16,5,3,0
CUST-1661,25,Fiber Optic,Two year,107.36,2684.0,0,1,0
CUST-1662,69,Fiber Optic,Month-to-month,75.61,5217.09,3,3,0
CUST-1663,46,Fiber Optic,One year,109.02,5014.92,3,1,0
CUST-1664,72,Fiber Optic,Two year,98.68,7104.96,2,1,0
CUST-1665,12,DSL,Month-to-month,35.72,428.64,4,2,1
CUST-1666,18,DSL,One year,56.73,1021.14,3,0,0
CUST-1667,25,DSL,Month-to-month,55.64,1391.0,0,3,1
CUST-1668,46,Fiber Optic,Month-to-month,101.74,4680.04,3,0,1
CUST-1669,53,DSL,One year,36.56,1937.68,0,3,0
CUST-1670,46,Fiber Optic,Two year,75.04,3451.84,3,2,0
CUST-1671,67,DSL,Two year,60.19,4032.73,4,3,0
CUST-1672,68,DSL,Two year,40.67,2765.56,4,3,0
CUST-1673,53,DSL,Two year,54.1,2867.3,1,0,0
CUST-1674,70,Fiber Optic,One year,95.7,6699.0,0,3,0
CUST-1675,27,DSL,Two year,57.76,1559.52,2,1,0
CUST-1676,3,Fiber Optic,One year,86.42,259.26,8,0,0
CUST-1677,47,Fiber Optic,One year,88.91,4178.77,5,3,1
CUST-1678,31,DSL,One year,48.54,1504.74,2,2,0
CUST-1679,1,DSL,Two year,59.85,59.85,0,0,0
CUST-1680,41,DSL,Month-to-month,46.63,1911.83,5,0,0
CUST-1681,8,DSL,Two year,61.42,491.36,8,2,1
CUST-1682,10,Fiber Optic,One year,108.66,1086.6,8,1,1
CUST-1683,54,DSL,Two year,55.09,2974.86,1,0,0
CUST-1684,68,Fiber Optic,One year,86.57,5886.76,2,2,0
CUST-1685,31,Fiber Optic,One year,78.22,2424.82,2,1,0
CUST-1686,12,DSL,One year,51.9,622.8,0,1,0
CUST-1687,30,DSL,Two year,68.79,2063.7,5,2,1
CUST-1688,30,Fiber Optic,Two year,77.39,2321.7,5,3,0
CUST-1689,3,Fiber Optic,Month-to-month,95.78,287.34,1,2,1
CUST-1690,57,Fiber Optic,One year,87.81,5005.17,1,1,0
CUST-1691,58,DSL,Month-to-month,43.99,2551.42,1,2,0
CUST-1692,66,DSL,Month-to-month,68.01,4488.66,0,1,0
CUST-1693,1,DSL,One year,63.47,63.47,6,0,0
CUST-1694,41,Fiber Optic,Two year,106.75,4376.75,3,2,0
CUST-1695,7,DSL,Month-to-month,69.53,486.71,3,1,0
CUST-1696,55,Fiber Optic,One year,89.52,4923.6,0,3,0
CUST-1697,20,DSL,One year,47.59,951.8,4,3,0
CUST-1698,61,Fiber Optic,Month-to-month,77.9,4751.9,2,2,0
CUST-1699,14,Fiber Optic,One year,100.11,1401.54,0,1,0
CUST-1700,54,DSL,One year,56.26,3038.04,2,0,0
CUST-1701,32,DSL,One year,35.0,1120.0,3,0,1
CUST-1702,71,Fiber Optic,Month-to-month,95.26,6763.46,4,0,1
CUST-1703,63,Fiber Optic,One year,91.99,5795.37,5,0,0
CUST-1704,24,DSL,One year,40.13,963.12,0,2,0
CUST-1705,13,Fiber Optic,Two year,106.48,1384.24,0,3,1
CUST-1706,14,DSL,Month-to-month,35.06,490.84,4,0,1
CUST-1707,18,DSL,One year,58.72,1056.96,0,2,0
CUST-1708,63,Fiber Optic,Two year,107.53,6774.39,4,3,1
CUST-1709,37,DSL,Month-to-month,65.43,2420.91,1,0,0
CUST-1710,40,DSL,One year,63.61,2544.4,0,2,0
CUST-1711,64,DSL,Two year,38.87,2487.68,1,2,0
CUST-1712,39,Fiber Optic,Month-to-month,90.02,3510.78,5,3,1
CUST-1713,20,DSL,Two year,55.72,1114.4,4,1,0
CUST-1714,28,DSL,Two year,49.32,1380.96,3,2,1
CUST-1715,52,Fiber Optic,Two year,77.4,4024.8,0,0,0
CUST-1716,15,DSL,Month-to-month,45.08,676.2,2,3,0
CUST-1717,6,DSL,One year,43.8,262.8,4,0,0
CUST-1718,72,DSL,Month-to-month,53.27,3835.44,2,2,1
CUST-1719,32,DSL,One year,57.16,1829.12,4,2,1
CUST-1720,50,Fiber Optic,Two year,77.09,3854.5,4,0,0
CUST-1721,63,DSL,One year,36.35,2290.05,5,2,0
CUST-1722,50,DSL,One year,64.28,3214.0,0,1,0
CUST-1723,8,DSL,Two year,36.74,293.92,3,1,0
CUST-1724,1,DSL,Month-to-month,49.64,49.64,3,2,1
CUST-1725,9,DSL,One year,36.27,326.43,2,0,0
CUST-1726,72,DSL,One year,60.95,4388.4,3,2,0
CUST-1727,56,Fiber Optic,Two year,108.77,6091.12,2,3,0
CUST-1728,50,DSL,One year,46.72,2336.0,5,1,0
CUST-1729,64,DSL,Month-to-month,60.84,3893.76,4,1,1
CUST-1730,36,DSL,Month-to-month,62.66,2255.76,3,1,0
CUST-1731,4,DSL,One year,47.39,189.56,0,3,1
CUST-1732,15,Fiber Optic,Month-to-month,81.7,1225.5,2,1,1
CUST-1733,61,DSL,Two year,52.72,3215.92,1,3,0
CUST-1734,30,Fiber Optic,Two year,101.45,3043.5,4,3,0
CUST-1735,50,DSL,One year,56.85,2842.5,1,2,0
CUST-1736,55,DSL,Two year,36.16,1988.8,3,2,0
CUST-1737,38,Fiber Optic,Month-to-month,77.35,2939.3,0,0,1
CUST-1738,55,DSL,Month-to-month,68.82,3785.1,1,2,0
CUST-1739,19,DSL,One year,54.55,1036.45,2,0,0
CUST-1740,45,DSL,Two year,53.72,2417.4,0,1,0
CUST-1741,52,DSL,One year,66.14,3439.28,0,2,0
CUST-1742,51,Fiber Optic,One year,77.32,3943.32,1,3,0
CUST-1743,20,DSL,Two year,52.32,1046.4,5,1,1
CUST-1744,63,Fiber Optic,Month-to-month,109.49,6897.87,0,1,0
CUST-1745,54,DSL,One year,48.98,2644.92,3,1,0
CUST-1746,4,DSL,One year,55.28,221.12,3,3,0
CUST-1747,66,DSL,One year,50.1,3306.6,1,2,0
CUST-1748,14,DSL,Month-to-month,35.96,503.44,5,1,1
CUST-1749,65,DSL,One year,39.21,2548.65,5,1,0
CUST-1750,51,DSL,Month-to-month,37.16,1895.16,1,1,0
CUST-1751,3,DSL,Month-to-month,55.0,165.0,0,2,0
CUST-1752,52,DSL,One year,54.69,2843.88,2,1,0
CUST-1753,65,Fiber Optic,Month-to-month,85.39,5550.35,0,2,0
CUST-1754,20,Fiber Optic,Two year,103.49,2069.8,5,0,1
CUST-1755,5,Fiber Optic,One year,103.66,518.3,7,0,1
CUST-1756,27,DSL,One year,66.85,1804.95,1,2,0
CUST-1757,67,Fiber Optic,One year,98.17,6577.39,0,1,0
CUST-1758,33,DSL,One year,61.35,2024.55,5,0,1
CUST-1759,69,DSL,One year,61.4,4236.6,5,2,0
CUST-1760,68,Fiber Optic,One year,82.24,5592.32,1,0,0
CUST-1761,50,Fiber Optic,Month-to-month,92.51,4625.5,2,3,0
CUST-1762,36,Fiber Optic,Month-to-month,84.02,3024.72,0,0,1
CUST-1763,38,DSL,Two year,44.21,1679.98,0,0,0
CUST-1764,72,DSL,Two year,41.0,2952.0,3,0,0
CUST-1765,8,DSL,Two year,68.83,550.64,2,2,0
CUST-1766,64,Fiber Optic,Month-to-month,80.63,5160.32,3,2,0
CUST-1767,4,DSL,Month-to-month,35.0,140.0,7,0,1
CUST-1768,23,Fiber Optic,Two year,97.23,2236.29,2,2,0
CUST-1769,45,DSL,Two year,37.41,1683.45,5,1,0
CUST-1770,33,DSL,Month-to-month,47.13,1555.29,2,2,1
CUST-1771,21,DSL,Month-to-month,52.85,1109.85,3,1,0
CUST-1772,14,Fiber Optic,One year,86.86,1216.04,0,2,0
CUST-1773,62,Fiber Optic,One year,102.28,6341.36,3,2,0
CUST-1774,31,DSL,One year,45.05,1396.55,4,2,1
CUST-1775,3,Fiber Optic,Two year,107.41,322.23,6,0,0
CUST-1776,52,Fiber Optic,Two year,108.59,5646.68,2,0,0
CUST-1777,25,Fiber Optic,Two year,92.73,2318.25,1,3,1
CUST-1778,38,Fiber Optic,One year,82.07,3118.66,1,3,0
CUST-1779,20,Fiber Optic,Month-to-month,77.99,1559.8,1,3,1
CUST-1780,14,DSL,Month-to-month,46.38,649.32,3,0,0
CUST-1781,21,DSL,Month-to-month,43.11,905.31,4,0,0
CUST-1782,47,DSL,Two year,35.43,1665.21,1,3,1
CUST-1783,67,DSL,Month-to-month,65.64,4397.88,5,3,1
CUST-1784,13,DSL,Month-to-month,54.79,712.27,0,2,1
CUST-1785,8,Fiber Optic,Two year,87.55,700.4,2,3,0
CUST-1786,32,DSL,Two year,37.78,1208.96,2,3,0
CUST-1787,31,Fiber Optic,One year,76.54,2372.74,1,2,0
CUST-1788,39,Fiber Optic,Month-to-month,103.17,4023.63,4,1,1
CUST-1789,34,DSL,Two year,58.3,1982.2,3,0,0
CUST-1790,8,DSL,Two year,50.2,401.6,2,1,1
CUST-1791,63,DSL,Two year,41.02,2584.26,1,3,0
CUST-1792,10,DSL,Two year,37.21,372.1,5,1,0
CUST-1793,69,Fiber Optic,Month-to-month,101.38,6995.22,4,1,0
CUST-1794,39,Fiber Optic,One year,97.84,3815.76,4,2,1
CUST-1795,50,Fiber Optic,Two year,82.97,4148.5,3,2,0
CUST-1796,46,Fiber Optic,Two year,90.86,4179.56,2,2,0
CUST-1797,47,Fiber Optic,One year,109.56,5149.32,5,1,1
CUST-1798,52,DSL,Two year,46.49,2417.48,0,1,0
CUST-1799,16,DSL,Two year,46.79,748.64,5,0,0
CUST-1800,31,Fiber Optic,Month-to-month,96.1,2979.1,0,1,1
CUST-1801,53,Fiber Optic,Month-to-month,103.75,5498.75,3,3,0
CUST-1802,6,Fiber Optic,Month-to-month,86.17,517.02,7,0,1
CUST-1803,1,DSL,Month-to-month,50.86,50.86,4,2,1
CUST-1804,67,DSL,Month-to-month,56.9,3812.3,2,0,0
CUST-1805,10,DSL,One year,47.56,475.6,3,0,0
CUST-1806,20,DSL,Two year,62.98,1259.6,0,3,0
CUST-1807,58,Fiber Optic,One year,92.96,5391.68,4,2,1
CUST-1808,30,Fiber Optic,Two year,91.97,2759.1,5,1,0
CUST-1809,71,DSL,Two year,41.62,2955.02,5,3,0
CUST-1810,70,DSL,One year,57.03,3992.1,0,1,0
CUST-1811,57,Fiber Optic,Month-to-month,78.74,4488.18,0,3,0
CUST-1812,38,Fiber Optic,Month-to-month,103.49,3932.62,1,3,0
CUST-1813,65,Fiber Optic,Two year,88.22,5734.3,0,0,0
CUST-1814,48,DSL,Two year,69.63,3342.24,3,1,0
CUST-1815,1,Fiber Optic,Month-to-month,100.92,100.92,0,1,0
CUST-1816,27,Fiber Optic,One year,96.32,2600.64,5,3,0
CUST-1817,57,DSL,One year,69.87,3982.59,4,3,0
CUST-1818,45,DSL,Two year,42.81,1926.45,0,2,1
CUST-1819,57,Fiber Optic,Two year,94.65,5395.05,2,0,0
CUST-1820,10,DSL,Month-to-month,56.96,569.6,8,1,0
CUST-1821,20,DSL,One year,39.2,784.0,5,1,0
CUST-1822,38,DSL,One year,35.03,1331.14,0,2,0
CUST-1823,43,Fiber Optic,Month-to-month,86.12,3703.16,2,0,0
CUST-1824,45,Fiber Optic,Two year,81.5,3667.5,1,3,0
CUST-1825,57,DSL,Two year,53.95,3075.15,5,3,0
CUST-1826,32,Fiber Optic,One year,89.3,2857.6,1,2,1
CUST-1827,18,DSL,Month-to-month,44.39,799.02,4,3,1
CUST-1828,6,Fiber Optic,One year,100.42,602.52,4,0,1
CUST-1829,28,DSL,Two year,63.57,1779.96,0,3,1
CUST-1830,23,Fiber Optic,Two year,101.82,2341.86,0,1,0
CUST-1831,9,Fiber Optic,Month-to-month,89.6,806.4,8,3,0
CUST-1832,7,DSL,Month-to-month,52.2,365.4,3,0,1
CUST-1833,57,DSL,Month-to-month,60.22,3432.54,0,2,0
CUST-1834,56,DSL,Two year,67.94,3804.64,5,0,1
CUST-1835,62,DSL,One year,48.1,2982.2,4,1,0
CUST-1836,37,Fiber Optic,Two year,86.59,3203.83,3,0,0
CUST-1837,53,Fiber Optic,Month-to-month,87.02,4612.06,3,2,0
CUST-1838,20,Fiber Optic,Month-to-month,103.21,2064.2,5,0,1
CUST-1839,69,DSL,Month-to-month,58.44,4032.36,0,1,0
CUST-1840,47,Fiber Optic,Two year,101.89,4788.83,1,0,1
CUST-1841,40,Fiber Optic,Two year,85.76,3430.4,1,0,0
CUST-1842,23,Fiber Optic,One year,84.39,1940.97,0,3,0
CUST-1843,50,Fiber Optic,Two year,100.78,5039.0,1,2,0
CUST-1844,1,Fiber Optic,One year,104.15,104.15,0,2,0
CUST-1845,29,DSL,Month-to-month,51.62,1496.98,3,2,0
CUST-1846,8,Fiber Optic,Month-to-month,89.11,712.88,1,3,1
CUST-1847,16,Fiber Optic,Month-to-month,101.91,1630.56,4,0,1
CUST-1848,64,Fiber Optic,One year,84.5,5408.0,5,2,0
CUST-1849,51,Fiber Optic,Month-to-month,83.86,4276.86,5,0,1
CUST-1850,43,Fiber Optic,One year,101.06,4345.58,3,1,1
CUST-1851,12,Fiber Optic,Two year,98.33,1179.96,2,1,0
CUST-1852,49,DSL,Two year,65.85,3226.65,5,2,0
CUST-1853,54,Fiber Optic,One year,93.45,5046.3,0,1,0
CUST-1854,66,Fiber Optic,Two year,103.94,6860.04,0,1,0
CUST-1855,65,DSL,Two year,44.79,2911.35,4,3,0
CUST-1856,57,DSL,Two year,41.86,2386.02,5,0,0
CUST-1857,38,DSL,Month-to-month,44.04,1673.52,4,1,1
CUST-1858,31,DSL,Month-to-month,51.04,1582.24,0,2,0
CUST-1859,8,DSL,Month-to-month,45.5,364.0,0,1,1
CUST-1860,11,Fiber Optic,Month-to-month,105.67,1162.37,4,1,1
CUST-1861,63,Fiber Optic,Two year,98.18,6185.34,0,3,0
CUST-1862,30,DSL,One year,38.47,1154.1,4,0,0
CUST-1863,27,Fiber Optic,One year,76.81,2073.87,5,1,0
CUST-1864,59,DSL,Month-to-month,37.55,2215.45,2,1,1
CUST-1865,15,Fiber Optic,One year,104.4,1566.0,1,3,1
CUST-1866,6,Fiber Optic,Month-to-month,96.63,579.78,1,1,1
CUST-1867,15,DSL,One year,63.63,954.45,5,0,1
CUST-1868,72,DSL,Two year,63.09,4542.48,3,2,0
CUST-1869,1,Fiber Optic,Two year,106.5,106.5,6,1,0
CUST-1870,28,DSL,One year,46.55,1303.4,3,0,0
CUST-1871,34,DSL,One year,49.98,1699.32,3,0,0
CUST-1872,24,Fiber Optic,Month-to-month,82.66,1983.84,4,2,1
CUST-1873,67,Fiber Optic,One year,99.39,6659.13,0,3,0
CUST-1874,55,DSL,Two year,39.86,2192.3,1,1,0
CUST-1875,50,DSL,Month-to-month,61.01,3050.5,4,2,1
CUST-1876,37,Fiber Optic,Month-to-month,95.74,3542.38,1,3,1
CUST-1877,23,Fiber Optic,Month-to-month,108.7,2500.1,1,2,0
CUST-1878,61,DSL,One year,47.33,2887.13,3,3,0
CUST-1879,5,DSL,Month-to-month,38.33,191.65,4,0,0
CUST-1880,68,Fiber Optic,One year,87.65,5960.2,4,1,0
CUST-1881,68,Fiber Optic,One year,104.53,7108.04,2,2,0
CUST-1882,29,Fiber Optic,Month-to-month,83.45,2420.05,3,1,0
CUST-1883,28,DSL,Month-to-month,55.37,1550.36,2,3,0
CUST-1884,64,Fiber Optic,Month-to-month,89.2,5708.8,2,2,1
CUST-1885,26,Fiber Optic,Two year,93.69,2435.94,2,3,0
CUST-1886,43,Fiber Optic,Month-to-month,101.09,4346.87,1,1,1
CUST-1887,33,Fiber Optic,Month-to-month,87.85,2899.05,1,1,0
CUST-1888,44,DSL,Month-to-month,35.98,1583.12,2,3,0
CUST-1889,2,DSL,One year,68.77,137.54,3,3,0
CUST-1890,28,DSL,One year,38.44,1076.32,5,3,0
CUST-1891,8,DSL,One year,46.02,368.16,4,2,0
CUST-1892,21,Fiber Optic,One year,84.92,1783.32,0,0,0
CUST-1893,14,DSL,One year,36.84,515.76,5,3,1
CUST-1894,59,DSL,Two year,59.77,3526.43,3,0,0
CUST-1895,65,Fiber Optic,Two year,79.94,5196.1,5,1,0
CUST-1896,22,DSL,Month-to-month,51.75,1138.5,1,1,0
CUST-1897,61,DSL,One year,56.0,3416.0,0,1,0
CUST-1898,46,Fiber Optic,Two year,77.68,3573.28,5,1,0
CUST-1899,10,Fiber Optic,Month-to-month,103.8,1038.0,8,1,0
CUST-1900,21,DSL,One year,50.08,1051.68,1,0,0
CUST-1901,43,Fiber Optic,Two year,106.38,4574.34,5,2,1
CUST-1902,37,Fiber Optic,One year,83.33,3083.21,1,0,0
CUST-1903,40,DSL,Two year,67.85,2714.0,4,2,0
CUST-1904,39,Fiber Optic,Month-to-month,82.71,3225.69,1,0,1
CUST-1905,4,DSL,Month-to-month,57.44,229.76,8,3,1
CUST-1906,48,DSL,One year,48.53,2329.44,3,1,0
CUST-1907,20,DSL,Month-to-month,60.61,1212.2,5,3,1
CUST-1908,34,Fiber Optic,Two year,103.72,3526.48,1,2,0
CUST-1909,25,DSL,Month-to-month,58.06,1451.5,5,3,1
CUST-1910,46,DSL,Two year,65.64,3019.44,5,1,1
CUST-1911,10,DSL,One year,35.84,358.4,7,2,1
CUST-1912,46,Fiber Optic,Two year,89.47,4115.62,3,3,0
CUST-1913,31,DSL,Two year,52.06,1613.86,0,0,0
CUST-1914,5,Fiber Optic,Two year,96.08,480.4,6,0,0
CUST-1915,5,Fiber Optic,One year,98.1,490.5,1,3,1
CUST-1916,20,Fiber Optic,One year,104.89,2097.8,2,2,0
CUST-1917,67,DSL,One year,62.71,4201.57,4,1,0
CUST-1918,70,DSL,Month-to-month,52.43,3670.1,3,3,0
CUST-1919,27,Fiber Optic,Month-to-month,75.82,2047.14,4,1,0
CUST-1920,31,Fiber Optic,Month-to-month,81.51,2526.81,4,3,0
CUST-1921,59,DSL,Month-to-month,58.72,3464.48,2,0,0
CUST-1922,11,Fiber Optic,Month-to-month,94.71,1041.81,0,1,1
CUST-1923,51,Fiber Optic,Month-to-month,92.69,4727.19,0,2,0
CUST-1924,69,DSL,Two year,54.13,3734.97,1,2,0
CUST-1925,19,DSL,Month-to-month,61.69,1172.11,3,0,0
CUST-1926,40,Fiber Optic,Month-to-month,80.4,3216.0,5,1,0
CUST-1927,43,DSL,Month-to-month,36.17,1555.31,1,0,1
CUST-1928,10,Fiber Optic,Month-to-month,101.19,1011.9,5,1,1
CUST-1929,8,DSL,One year,46.47,371.76,2,1,0
CUST-1930,26,Fiber Optic,Month-to-month,106.66,2773.16,2,1,1
CUST-1931,35,Fiber Optic,Two year,81.66,2858.1,5,1,0
CUST-1932,20,DSL,Two year,39.39,787.8,3,1,0
CUST-1933,37,Fiber Optic,One year,108.82,4026.34,4,2,0
CUST-1934,31,DSL,Month-to-month,59.47,1843.57,1,1,0
CUST-1935,14,Fiber Optic,Month-to-month,92.25,1291.5,0,0,0
CUST-1936,39,Fiber Optic,Month-to-month,94.31,3678.09,3,1,1
CUST-1937,21,Fiber Optic,Month-to-month,77.86,1635.06,3,3,0
CUST-1938,57,DSL,Month-to-month,36.02,2053.14,3,0,0
CUST-1939,7,Fiber Optic,Two year,108.68,760.76,1,2,0
CUST-1940,9,Fiber Optic,Two year,90.68,816.12,3,2,0
CUST-1941,13,DSL,Month-to-month,66.81,868.53,3,1,1
CUST-1942,17,Fiber Optic,One year,82.44,1401.48,3,2,0
CUST-1943,51,DSL,Month-to-month,60.69,3095.19,2,2,0
CUST-1944,50,DSL,Month-to-month,35.4,1770.0,0,1,0
CUST-1945,35,DSL,One year,40.3,1410.5,1,1,0
CUST-1946,64,DSL,Month-to-month,67.54,4322.56,3,0,0
CUST-1947,16,DSL,Two year,65.03,1040.48,3,3,0
CUST-1948,69,DSL,Month-to-month,50.96,3516.24,4,3,1
CUST-1949,11,DSL,Two year,69.3,762.3,7,0,1
CUST-1950,64,DSL,Two year,63.88,4088.32,4,2,1
CUST-1951,38,DSL,Month-to-month,43.34,1646.92,2,2,0
CUST-1952,9,DSL,Two year,43.89,395.01,7,2,0
CUST-1953,30,Fiber Optic,Month-to-month,84.36,2530.8,4,1,1
CUST-1954,58,Fiber Optic,One year,75.43,4374.94,3,3,0
CUST-1955,58,DSL,One year,51.14,2966.12,0,1,0
CUST-1956,69,Fiber Optic,Month-to-month,99.32,6853.08,3,2,1
CUST-1957,2,DSL,Month-to-month,67.67,135.34,1,0,1
CUST-1958,12,DSL,Two year,51.4,616.8,3,3,0
CUST-1959,22,Fiber Optic,Month-to-month,96.97,2133.34,5,3,1
CUST-1960,32,Fiber Optic,Month-to-month,94.01,3008.32,0,3,0
CUST-1961,46,DSL,Two year,54.11,2489.06,3,3,0
CUST-1962,59,DSL,Two year,60.57,3573.63,3,1,0
CUST-1963,67,DSL,One year,69.59,4662.53,4,3,0
CUST-1964,61,Fiber Optic,Month-to-month,78.98,4817.78,4,1,1
CUST-1965,52,Fiber Optic,Month-to-month,89.56,4657.12,4,1,0
CUST-1966,24,DSL,One year,67.8,1627.2,3,1,0
CUST-1967,36,DSL,Month-to-month,39.23,1412.28,1,1,1
CUST-1968,47,DSL,Month-to-month,60.62,2849.14,1,3,0
CUST-1969,5,Fiber Optic,One year,100.53,502.65,0,1,0
CUST-1970,20,Fiber Optic,One year,78.39,1567.8,1,2,0
CUST-1971,34,Fiber Optic,Two year,90.46,3075.64,1,2,0
CUST-1972,28,DSL,Month-to-month,65.01,1820.28,3,2,0
CUST-1973,49,Fiber Optic,Month-to-month,80.53,3945.97,0,3,0
CUST-1974,33,DSL,Month-to-month,40.09,1322.97,5,1,0
CUST-1975,69,DSL,One year,63.23,4362.87,0,3,0
CUST-1976,71,DSL,Two year,41.87,2972.77,5,3,0
CUST-1977,66,Fiber Optic,Two year,108.58,7166.28,1,1,0
CUST-1978,54,Fiber Optic,One year,96.72,5222.88,4,3,0
CUST-1979,38,DSL,Two year,45.36,1723.68,3,1,1
CUST-1980,35,DSL,Two year,64.62,2261.7,1,1,1
CUST-1981,33,DSL,Month-to-month,60.61,2000.13,2,1,0
CUST-1982,63,Fiber Optic,Month-to-month,80.67,5082.21,5,1,1
CUST-1983,31,DSL,Month-to-month,37.99,1177.69,4,1,1
CUST-1984,59,Fiber Optic,One year,87.15,5141.85,4,1,1
CUST-1985,14,DSL,One year,50.65,709.1,1,0,0
CUST-1986,25,Fiber Optic,One year,96.6,2415.0,2,3,1
CUST-1987,65,DSL,Two year,58.47,3800.55,5,0,0
CUST-1988,38,DSL,Two year,46.81,1778.78,2,3,0
CUST-1989,48,Fiber Optic,Two year,96.58,4635.84,4,0,1
CUST-1990,63,Fiber Optic,Two year,76.96,4848.48,2,1,0
CUST-1991,46,DSL,One year,39.78,1829.88,5,1,1
CUST-1992,4,DSL,Month-to-month,44.16,176.64,6,0,0
CUST-1993,14,Fiber Optic,Month-to-month,99.54,1393.56,5,3,1
CUST-1994,1,DSL,Month-to-month,40.15,40.15,1,1,0
CUST-1995,27,Fiber Optic,Two year,93.29,2518.83,3,0,0
CUST-1996,28,DSL,Month-to-month,37.59,1052.52,4,2,1
CUST-1997,12,DSL,Two year,58.93,707.16,8,1,1
CUST-1998,56,DSL,One year,47.79,2676.24,4,3,0
CUST-1999,3,Fiber Optic,One year,100.9,302.7,7,0,1
CUST-2000,52,Fiber Optic,One year,91.03,4733.56,2,0,0
CUST-2001,21,DSL,Month-to-month,63.81,1340.01,3,2,0
CUST-2002,27,DSL,Two year,58.45,1578.15,1,1,0
CUST-2003,61,DSL,One year,38.62,2355.82,3,1,0
CUST-2004,60,Fiber Optic,One year,109.9,6594.0,5,2,1
CUST-2005,3,Fiber Optic,Month-to-month,89.82,269.46,0,0,0
CUST-2006,55,DSL,One year,54.49,2996.95,5,3,1
CUST-2007,33,DSL,One year,63.73,2103.09,4,2,0
CUST-2008,48,DSL,Two year,49.54,2377.92,1,3,0
CUST-2009,42,DSL,One year,43.89,1843.38,3,0,1
CUST-2010,40,DSL,One year,61.06,2442.4,5,3,0
CUST-2011,30,Fiber Optic,One year,96.03,2880.9,2,0,0
CUST-2012,64,DSL,Month-to-month,35.6,2278.4,2,3,0
CUST-2013,14,Fiber Optic,Month-to-month,76.11,1065.54,2,0,1
CUST-2014,37,Fiber Optic,Month-to-month,102.97,3809.89,4,2,1
CUST-2015,6,DSL,One year,51.15,306.9,1,1,1
CUST-2016,34,DSL,Month-to-month,53.52,1819.68,5,2,0
CUST-2017,36,DSL,One year,45.93,1653.48,0,3,1
